CODIGO;CODIGO2;UBICACIÓN;FECHA;ORIGEN;CODCLI2;TAREAS
11634;11634, PARQUE DEL PLATA LTDA.;"Marcador 181
lat/lng: (-34.75047,-55.70964)
[http://maps.google.com/?q=-34.75046818303163,-55.709637142717845](http://maps.google.com/?q=-34.75046818303163,-55.709637142717845)";27/4/2024;1;11634;11634
62935;62935, KIOSCO DISCO;"Marcador 3
lat/lng: (-34.77162,-55.76135)
[http://maps.google.com/?q=-34.77161550001806,-55.76135147362947](http://maps.google.com/?q=-34.77161550001806,-55.76135147362947)";27/4/2024;1;62935;62935
62998;62998,LOGIC;"Marcador 162
lat/lng: (-34.76896,-55.76344)
[http://maps.google.com/?q=-34.7689613650307,-55.76344057917595](http://maps.google.com/?q=-34.7689613650307,-55.76344057917595)";27/4/2024;1;62998;62998
11168;11168, LIFER;"Marcador 175
lat/lng: (-34.76413,-55.73598)
[http://maps.google.com/?q=-34.76413071396324,-55.73597609996796](http://maps.google.com/?q=-34.76413071396324,-55.73597609996796)";27/4/2024;1;11168;11168
62663;62663, BUENA ONDA;"Marcador 159
lat/lng: (-34.772,-55.7612)
[http://maps.google.com/?q=-34.77199969117218,-55.7612032815814](http://maps.google.com/?q=-34.77199969117218,-55.7612032815814)";27/4/2024;1;62663;62663
12801;12801, ROBERTO SOTELO;"Marcador 9
lat/lng: (-34.77642,-55.84695)
[http://maps.google.com/?q=-34.776415144677266,-55.8469531685114](http://maps.google.com/?q=-34.776415144677266,-55.8469531685114)";27/4/2024;1;12801;12801
82177;82177,SEBASTIAN PALACIOS,24 HORAS PINAMAR;"Marcador
[Google Maps](https://maps.app.goo.gl/QXx42YEVpHnFnqYw5)";27/4/2024;1;82177;82177
81131;81131,ALMACEN MARILU;"Marcador 59
lat/lng: -34.77247,-55.84558
[http://maps.google.com/?q=-34.77247476378192,-55.8455828949809](http://maps.google.com/?q=-34.77247476378192,-55.8455828949809)";27/4/2024;1;81131;81131
62333;62333,GERTRUDIS;"Marcador 101
lat/lng: -34.77211,-55.76448
[http://maps.google.com/?q=-34.77210627291738,-55.76447658240795](http://maps.google.com/?q=-34.77210627291738,-55.76447658240795)";27/4/2024;1;62333;62333
81180;81180,ALMACEN LOS NARANJOS;"Marcador 30
lat/lng: -34.7768,-55.8868
[http://maps.google.com/?q=-34.776800690431344,-55.886795707046986](http://maps.google.com/?q=-34.776800690431344,-55.886795707046986)";27/4/2024;1;81180;81180
12938;12938, SUPER DESAFIO;"Marcador 43
lat/lng: (-34.77179,-55.8398)
[http://maps.google.com/?q=-34.77178515023927,-55.83979871124029](http://maps.google.com/?q=-34.77178515023927,-55.83979871124029)";27/4/2024;1;12938;12938
11988;11988, PARRILLADA CAYETANO;"Marcador 185
lat/lng: (-34.75809,-55.7006)
[http://maps.google.com/?q=-34.75809110736262,-55.700604133307934](http://maps.google.com/?q=-34.75809110736262,-55.700604133307934)";27/4/2024;1;11988;11988
62980;62980, PANDORA (ATLANTIDA) / ATLANTIDA;http://maps.google.com/?q=-34.77239049023157,-55.759938955307;27/4/2024;1;62980;62980
41653;41653, RONAL;"Marcador 112
lat/lng: (-34.76306,-55.77809)
[http://maps.google.com/?q=-34.76305845231554,-55.77809248119592](http://maps.google.com/?q=-34.76305845231554,-55.77809248119592)";27/4/2024;1;41653;
11530;11530, MARTA Fernández (Parque del Plata);"Marcador 135
lat/lng: (-34.74386,-55.70971)
[http://maps.google.com/?q=-34.7438572959152,-55.70971492677927](http://maps.google.com/?q=-34.7438572959152,-55.70971492677927)";27/4/2024;1;11530;
41910;41910, MILUCHA ELBIA;"Marcador 92
lat/lng: (-34.73627,-55.76566)
[http://maps.google.com/?q=-34.73627163123855,-55.76566178351641](http://maps.google.com/?q=-34.73627163123855,-55.76566178351641)";27/4/2024;1;41910;41910
82194;82194,POLLERIA OLIMPIA;[http://maps.google.com/?q=-34.737702808342874,-55.76445797458291](http://maps.google.com/?q=-34.737702808342874,-55.76445797458291);27/4/2024;1;82194;82194
41040;41040, PANADERIA MAURI;"Marcador 93
lat/lng: (-34.74153,-55.76369)
[http://maps.google.com/?q=-34.741531775365516,-55.76368700712919](http://maps.google.com/?q=-34.741531775365516,-55.76368700712919)";27/4/2024;1;41040;41040
41938;41938, ROSMARI;"Marcador 96
lat/lng: (-34.7458,-55.75967)
[http://maps.google.com/?q=-34.7458022965931,-55.75966536998749](http://maps.google.com/?q=-34.7458022965931,-55.75966536998749)";27/4/2024;1;41938;41938
41936;41936, RICHARD PEREZ(DOÑA REINA) MARISA;"Marcador 95
lat/lng: (-34.74544,-55.75885)
[http://maps.google.com/?q=-34.74544084950663,-55.758849643170834](http://maps.google.com/?q=-34.74544084950663,-55.758849643170834)";27/4/2024;1;41936;41936
41939;41939, LORENA;"Marcador 101
lat/lng: (-34.74895,-55.76612)
[http://maps.google.com/?q=-34.74895304540647,-55.76611842960119](http://maps.google.com/?q=-34.74895304540647,-55.76611842960119)";27/4/2024;1;41939;41939
82116;82116,KIOSCO LOS PARAISOS;"Marcador 346
lat/lng: -34.74701,-55.76863
[http://maps.google.com/?q=-34.747014730642796,-55.768625624477856](http://maps.google.com/?q=-34.747014730642796,-55.768625624477856)";27/4/2024;1;82116;82116
41128;41128, RICARDO DELGADO;"Marcador 98
lat/lng: (-34.74453,-55.7656)
[http://maps.google.com/?q=-34.7445333679156,-55.76560277491808](http://maps.google.com/?q=-34.7445333679156,-55.76560277491808)";27/4/2024;1;41128;41128
123344;123344,VAZQUEZ GABRIELA (DE SOL A SOL);"Marcador 97
lat/lng: (-34.74581,-55.76535)
[http://maps.google.com/?q=-34.74581193883367,-55.7653546705842](http://maps.google.com/?q=-34.74581193883367,-55.7653546705842)";27/4/2024;1;123344;
41971;41971,PIZZERIA EL PAPO;"Marcador 22
lat/lng: -34.74857,-55.76248
[http://maps.google.com/?q=-34.748572052790365,-55.762481689453125](http://maps.google.com/?q=-34.748572052790365,-55.762481689453125)";27/4/2024;1;41971;41971
41935;41935, AQUÍ Y AHORA;"Marcador 116
lat/lng: (-34.76367,-55.75881)
[http://maps.google.com/?q=-34.763674873634116,-55.75881142169237](http://maps.google.com/?q=-34.763674873634116,-55.75881142169237)";27/4/2024;1;41935;41935
11160;11160,FABIAN RODRIGUEZ;"Marcador 257
lat/lng: (-34.76217,-55.74905)
[http://maps.google.com/?q=-34.76216796602766,-55.74905388057232](http://maps.google.com/?q=-34.76216796602766,-55.74905388057232)";27/4/2024;1;11160;
11915;11915, AGENCIA FCO.NUÑEZ URRETA;"Marcador 123
lat/lng: (-34.7554,-55.72715)
[http://maps.google.com/?q=-34.75539742210213,-55.72714559733868](http://maps.google.com/?q=-34.75539742210213,-55.72714559733868)";27/4/2024;1;11915;11915
11960;11960, CHURRERIA NAGUS;"Churreria Nagus
lat/lng: (-34.74616,-55.71327)
[http://maps.google.com/?q=-34.746157130304205,-55.713268518447876](http://maps.google.com/?q=-34.746157130304205,-55.713268518447876)";27/4/2024;1;11960;11960
11975;11975, DUNAS,PARQUE DEL PLATA NORTE;"Marcador 134
lat/lng: (-34.74643,-55.71194)
[http://maps.google.com/?q=-34.74642711145462,-55.711940824985504](http://maps.google.com/?q=-34.74642711145462,-55.711940824985504)";27/4/2024;1;11975;11975
82124;82124,ALMACEN RA ( Parque del Plata);[http://maps.google.com/?q=-34.74144306211374,-55.706608928740025](http://maps.google.com/?q=-34.74144306211374,-55.706608928740025);27/4/2024;1;82124;82124
11998;11998, CARLOS BONAHON;http://maps.google.com/?q=-34.75640064350952,-55.724070444703095;27/4/2024;1;11998;11998
41877;41877, CLAUDIA RODRIGUEZ;"Marcador 109
lat/lng: (-34.76722,-55.7764)
[http://maps.google.com/?q=-34.76722402675859,-55.776404701173306](http://maps.google.com/?q=-34.76722402675859,-55.776404701173306)";27/4/2024;1;41877;41877
62990;62990,22 BAR;"Marcador 151
lat/lng: (-34.77379,-55.76294)
[http://maps.google.com/?q=-34.77378980558307,-55.762944705784314](http://maps.google.com/?q=-34.77378980558307,-55.762944705784314)";27/4/2024;1;62970;
11120;11120,LIBER CASTRO,EL CASTILLO;"Marcador 127
lat/lng: (-34.75038,-55.72576)
[http://maps.google.com/?q=-34.75038388701393,-55.72575889527798](http://maps.google.com/?q=-34.75038388701393,-55.72575889527798)";27/4/2024;1;11120;11120
12215;12215, LAVADERO;"Marcador 11
lat/lng: (-34.78006,-55.86407)
[http://maps.google.com/?q=-34.78006453844547,-55.864070020616055](http://maps.google.com/?q=-34.78006453844547,-55.864070020616055)";27/4/2024;1;12215;12215
12231;12231, FUREST Y GALLI;"Marcador 17
lat/lng: (-34.77335,-55.86667)
[http://maps.google.com/?q=-34.77335439825186,-55.86666505783796](http://maps.google.com/?q=-34.77335439825186,-55.86666505783796)";27/4/2024;1;12231;12231
12997;12997, PROV.LA LAGUNA;"Marcador 658
lat/lng: -34.7637,-55.8187
[http://maps.google.com/?q=-34.76370214149498,-55.81870347261429](http://maps.google.com/?q=-34.76370214149498,-55.81870347261429)";27/4/2024;1;12997;12997
82180;82180,FABIANA LAFFERA;"S[Jun 26 2021 3:31 PM](https://todoist.com/app/project/2258652622/task/4943761261?intent=reply)1

[http://maps.google.com/?q=-34.76872533374379,-55.86207546293735](http://maps.google.com/?q=-34.76872533374379,-55.86207546293735)";27/4/2024;1;82180;82180
82174;82174,MW ALMACEN;"Marcador 416
lat/lng: -34.76727,-55.86239
[http://maps.google.com/?q=-34.767270848339265,-55.86239431053401](http://maps.google.com/?q=-34.767270848339265,-55.86239431053401)";27/4/2024;1;82174;82174
12255;12255, ROSA GIL (PINAROSA 13100);"Marcador 20
lat/lng: (-34.77139,-55.8577)
[http://maps.google.com/?q=-34.77139131883371,-55.857700109481804](http://maps.google.com/?q=-34.77139131883371,-55.857700109481804)";27/4/2024;1;12255;12255
12912;12912, LAURA PEÑA TIJUANA;"Marcador 20
lat/lng: (-34.77139,-55.8577)
[http://maps.google.com/?q=-34.77139131883371,-55.857700109481804](http://maps.google.com/?q=-34.77139131883371,-55.857700109481804)";27/4/2024;1;12912;12912
82146;82146, LA GRANJITA CARLOS ( Salinas);"Zelmar T.
Oct 7 9:45 AM

[http://maps.google.com/?q=-34.7770612081852,-55.85540045052767](http://maps.google.com/?q=-34.7770612081852,-55.85540045052767)";27/4/2024;1;82146;82146
82026;82026, Salon San Expedito;"Marcador 375
lat/lng: (-34.77474,-55.84389)
[http://maps.google.com/?q=-34.77473579651535,-55.84388639777899](http://maps.google.com/?q=-34.77473579651535,-55.84388639777899)";27/4/2024;1;82026;82026
12892;12892, ALIMAR;"Marcador 37
lat/lng: (-34.77232,-55.84985)
[http://maps.google.com/?q=-34.77231558033677,-55.849850960075855](http://maps.google.com/?q=-34.77231558033677,-55.849850960075855)";27/4/2024;1;12892;12892
82176;82176,MINI TODO PATY;"Marcador 421
lat/lng: -34.76474,-55.85334
[http://maps.google.com/?q=-34.764744372980836,-55.85334252566099](http://maps.google.com/?q=-34.764744372980836,-55.85334252566099)";27/4/2024;1;82176;82176
41253;41253, LO DE ROSA;"Marcador 113
lat/lng: (-34.75867,-55.77231)
[http://maps.google.com/?q=-34.75867093097184,-55.772313326597214](http://maps.google.com/?q=-34.75867093097184,-55.772313326597214)";27/4/2024;1;41253;41253
41187;41187, YAYA;"Marcador 117
lat/lng: (-34.76494,-55.75971)
[http://maps.google.com/?q=-34.76494213106391,-55.75971230864525](http://maps.google.com/?q=-34.76494213106391,-55.75971230864525)";27/4/2024;1;41187;41187
41990;41990, ALMACEN CUACK 2;"Marcador 107
lat/lng: (-34.75728,-55.77512)
[http://maps.google.com/?q=-34.75727962292335,-55.775115564465516](http://maps.google.com/?q=-34.75727962292335,-55.775115564465516)";27/4/2024;1;41990;41990
62618;62618, DEBIFOX;"Marcador 2
lat/lng: (-34.76777,-55.76874)
[http://maps.google.com/?q=-34.767772388428625,-55.76873894780874](http://maps.google.com/?q=-34.767772388428625,-55.76873894780874)";27/4/2024;1;62618;62618
11130;11130,CARLOS MARTINEZ;"Marcador 131
lat/lng: (-34.74535,-55.7159)
[http://maps.google.com/?q=-34.7453504874879,-55.71589909493923](http://maps.google.com/?q=-34.7453504874879,-55.71589909493923)";27/4/2024;1;11130;11130
11100;11100,GABRIELA,LA ESPERANZA;"Marcador 128
lat/lng: (-34.7485,-55.72454)
[http://maps.google.com/?q=-34.74849629483005,-55.72453983128071](http://maps.google.com/?q=-34.74849629483005,-55.72453983128071)";27/4/2024;1;11100;11100
13135;13135,SALON GAMI;"Marcador 376
lat/lng: (-34.76905,-55.84751)
[http://maps.google.com/?q=-34.769049222478515,-55.8475137501955](http://maps.google.com/?q=-34.769049222478515,-55.8475137501955)";27/4/2024;1;13135;13135
12511;12511, SAGIDEL S.A.;"Marcador 66
lat/lng: (-34.77518,-55.83984)
[http://maps.google.com/?q=-34.77517835681738,-55.8398426324129](http://maps.google.com/?q=-34.77517835681738,-55.8398426324129)";27/4/2024;1;12511;
81106;81106,EDUARDO MALVASIO,NUESTRAS DELICIAS;"Marcador 432
lat/lng: -34.758,-55.76663
[http://maps.google.com/?q=-34.75799607650148,-55.766625702381134](http://maps.google.com/?q=-34.75799607650148,-55.766625702381134)";27/4/2024;1;81106;
81219;81219,ROTISERIA PAPPIOS;"Marcador 656
lat/lng: -34.77133,-55.76497
[http://maps.google.com/?q=-34.771334584923906,-55.764965750277035](http://maps.google.com/?q=-34.771334584923906,-55.764965750277035)

Notific";27/4/2024;1;81219;
62613;62613, FRINDOR;"Marcador 158
lat/lng: (-34.77132,-55.76174)
[http://maps.google.com/?q=-34.771318886699255,-55.761738047003746](http://maps.google.com/?q=-34.771318886699255,-55.761738047003746)";27/4/2024;1;62613;62613
81136;CAMPING LA PONDEROSA;http://maps.google.com/?q=-34.77129299839244,-55.79670533537865;27/4/2024;2;81136;
21925; BAR Y ALMACEN NARANJA;http://maps.google.com/?q=-34.483787649279606,-55.633370876312256;27/4/2024;2;21925;21925
80153;TUTTA FRUTTA;http://maps.google.com/?q=-34.77010625867267,-55.65495695918798;27/4/2024;2;80153;80153
81134; KIOSCO ANA LAS TOSCAS;"http://maps.google.com/?q=-34.765334616106884,-55.74088387191296
";27/4/2024;2;81134;
82149;ALMACEN LOURDES;http://maps.google.com/?q=-34.76617301299326,-55.86024653166532;27/4/2024;2;82149;
22125; UN LUGAR AL SUR;http://maps.google.com/?q=-34.77014894744767,-55.59246215969324;27/4/2024;2;22125;22125
22036; ALMACEN EL RESORTE ( S.LUIS );http://maps.google.com/?q=-34.76839180413502,-55.57291153818368;27/4/2024;2;22036;22036
80148; Parrillada lo de Laura;http://maps.google.com/?q=-34.48813252400867,-55.62860224395990;27/4/2024;2;80148;80148
80151; VALERIA ROLDÁN ( MIGUES );http://maps.google.com/?q=-34.48366770740828,-55.63051164150238;27/4/2024;2;80151;
22930; CEMPALIND;http://maps.google.com/?q=-34.75882683534269,-55.6782304868102;27/4/2024;2;22930;22930
13081; ALMACEN DANIELA;http://maps.google.com/?q=-34.766263352228364,-55.831563994288445;27/4/2024;2;13081;
80054; Baraka. Silvia Vieta;http://maps.google.com/?q=-34.75937635458498,-55.67642636597156;27/4/2024;2;80054;80054
80074; AUTOSERVICE LA ESPERANZA;http://maps.google.com/?q=-34.49484007752583,-55.56232921779155;27/4/2024;2;80074;80074
80056; PETROBRAS MIGUES;http://maps.google.com/?q=-34.488734686664266,-55.628679692745216;27/4/2024;2;80056;
80127; LEOVAN;http://maps.google.com/?q=-34.49303122177248,-55.5611128360033;27/4/2024;2;80127;80127
80055; Salon la portera;http://maps.google.com/?q=-34.73225053053114,-55.68642295897007;27/4/2024;2;80055;
80136;EL PUESTO;http://maps.google.com/?q=-34.76391587714289,-55.65741050988436;27/4/2024;2;22124;
80146;PAPELERIA NICO;"http://maps.google.com/?q=-34.766108563600454,-55.589718259871

";27/4/2024;2;80146;80146
82009; ALMACEN LAS VIVIENDAS;"http://maps.google.com/?q=-34.733971521660656,-55.76594509184361
";27/4/2024;2;82009;
81122; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.733971521660656,-55.76594509184361;27/4/2024;2;81122;
80145;AUTO LA FLORESTA;http://maps.google.com/?q=-34.75804042425028,-55.68374913185835;27/4/2024;2;80145;
23265; LILIAN OLIVERA;http://maps.google.com/?q=-34.76378422045616,-55.64466331154107;27/4/2024;2;23265;
82125;ALMACEN FANY;http://maps.google.com/?q=-34.76472288948367,-55.82454867660999;27/4/2024;2;82125;
22161; PROVISION BENJI;http://maps.google.com/?q=-34.78220062016119,-55.40253829210996;27/4/2024;2;22161;22161
22344; ANA MARTINEZ;http://maps.google.com/?q=-34.76886579585116,-55.59185363352299;27/4/2024;2;22344;22344
82123;LO DE YENI;http://maps.google.com/?q=-34.77129299839244,-55.84581322968006;27/4/2024;2;82123;82123
80138;LOS MATOS;http://maps.google.com/?q=-34.774585980915795,-55.585726127028465;27/4/2024;2;80138;80138
80139;MIS SOLES;http://maps.google.com/?q=-34.760182584969044,-55.59268780052662;27/4/2024;2;80139;80139
80135;DISTRIBUIDORA DC;"http://maps.google.com/?q=-34.729038524076856,-55.68543758243323
";27/4/2024;2;80135;
12929; ALMACEN ACUARELA;http://maps.google.com/?q=-34.76848957719878,-55.8325319364667;27/4/2024;2;12929;
12911; ALMACEN ROSA;http://maps.google.com/?q=-34.76773878726583,-55.82574829459190;27/4/2024;2;12911;12911
82010; Almacen CALOHA Pinamar norte;http://maps.google.com/?q=-34.76644155158824,-55.86126744747161;27/4/2024;2;82010;
82004; Almacen (Salinas norte. gonzalo);http://maps.google.com/?q=-34.76930232852168,-55.84520973265171;27/4/2024;2;82004;82004
13070;LA GRANJA;http://maps.google.com/?q=-34.7716226605864,-55.8378480747342;27/4/2024;2;13070;13070
23180; PEDRO BELLO;http://maps.google.com/?q=-34.77314702127695,-55.64562052488327;27/4/2024;2;23180;23180
11951; PLAZA DEL PLATA;http://maps.google.com/?q=-34.7628951191751,-55.7240466400980;27/4/2024;2;11951;11951
80134;LA JUNGLA;http://maps.google.com/?q=-34.754338269306324,-55.693175084888935;27/4/2024;2;80134;80134
80126;PANADERIA MILO;http://maps.google.com/?q=-34.79070419386638,-55.47203633934259;27/4/2024;2;80126;80126
82122;NUEVOS RUMBOS SALINAS;http://maps.google.com/?q=-34.7659416559647,-55.8366377279162;27/4/2024;2;82122;82122
81118;AUTOSERVICE ORION;http://maps.google.com/?q=-34.76438961913203,-55.71385458111763;27/4/2024;2;81118;
11901;ALMACEN TyT;http://maps.google.com/?q=-34.75847701417043,-55.72115488350391;27/4/2024;2;11901;11901
82120;PROVISION LA LAGUNA;"http://maps.google.com/?q=-34.772175950314626,-55.86295958608389
";27/4/2024;2;82120;
82121;KIOSCO NORMA PINAMAR;http://maps.google.com/?q=-34.76872533374379,-55.86207546293735;27/4/2024;2;82121;82121
82035;ALMACEN (parque norte);http://maps.google.com/?q=-34.749332658861015,-55.71777094155549;27/4/2024;2;82035;82035
82119;MIGUE2;http://maps.google.com/?q=-34.75669951408744,-55.76900951564312;27/4/2024;2;82119;
81129;SUPER NATURAL TREBOL;http://maps.google.com/?q=-34.7847141697817,-55.8874437958002;27/4/2024;2;81129;81129
23075; EL REMANSO;http://maps.google.com/?q=-34.76839180413502,-55.57291153818368;27/4/2024;2;23075;23075
82118;MIGUEL FALERO;http://maps.google.com/?q=-34.74400964677149,-55.76224364340305;27/4/2024;2;82118;82118
81009; El repecho (parque del Plata Norte );http://maps.google.com/?q=-34.7491916125562,-55.7108028978109;27/4/2024;2;81009;81009
81127;EL KIOSKITO (frente a Alvarito);http://maps.google.com/?q=-34.77464023402279,-55.76142758131027;27/4/2024;2;81127;81127
11900;GABRIEL MELLO (KIOSCO LORENA);http://maps.google.com/?q=-34.76666574621784,-55.72028551250696;27/4/2024;2;11900;11900
80131;NUESTRO ALMACEN;http://maps.google.com/?q=-34.77634822476647,-55.41429743170738;27/4/2024;2;80131;
80128;PANADERIA BETTINA;http://maps.google.com/?q=-34.4880733852665,-55.6297465413808;27/4/2024;2;80128;80128
81124;FERNANDO Las Toscas;"http://maps.google.com/?q=-34.765441206459485,-55.74363078922033
";27/4/2024;2;81124;
22175; LA MARCELA;http://maps.google.com/?q=-34.78604911766664,-55.41534081101417;27/4/2024;2;22175;22175
81061; SUCOL;http://maps.google.com/?q=-34.76931472216,-55.85076861083;27/4/2024;2;81061;81061
81075; LEONARDO SANCHEZ;http://maps.google.com/?q=-34.77309001317259,-55.83124246448278;27/4/2024;2;81075;81075
41925; LA TURQUITA;http://maps.google.com/?q=-34.76776412584888,-55.77728211879729;27/4/2024;2;41925;41925
82003;AUTO LA FAMILIA;http://maps.google.com/?q=-34.74373029073708,-55.71823429316282;27/4/2024;2;13006;13006
82034;ALMACEN MADERA;http://maps.google.com/?q=-34.761699444640875,-55.72759352624416;27/4/2024;2;82034;82034
80105;EL UNICO;http://maps.google.com/?q=-34.795727944966046,-55.496028028428555;27/4/2024;2;80105;
62907; MAYDA GUTIERREZ;http://maps.google.com/?q=-34.77190412551101,-55.76252225786447;27/4/2024;2;62907;
13110;CARLOS RODRIGUEZ;http://maps.google.com/?q=-34.76750495584427,-55.83593364804983;27/4/2024;2;13110;
12908; CARLOS RODRIGUEZ;http://maps.google.com/?q=-34.76750495584427,-55.83593364804983;27/4/2024;2;55555;55555
11910; LA 1;http://maps.google.com/?q=-34.76939734636797,-55.72957701981068;27/4/2024;2;11910;11910
82117;ALMACEN EL SALVADOR;http://maps.google.com/?q=-34.77052901427759,-55.82792624831200;27/4/2024;2;82117;
61494; PROV. SAN JORGE;http://maps.google.com/?q=-34.683401992067836,-55.70271838456392;27/4/2024;2;61494;61494
80117; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.73366099645223,-55.68750891834497;27/4/2024;2;80117;80117
80125;PROV.LUMAR;http://maps.google.com/?q=-34.49379942378491,-55.55707409977912;27/4/2024;2;80125;80125
82109; AUTO CITY GOLF 2;"http://maps.google.com/?q=-34.754274637067255,-55.76665922999382
";27/4/2024;2;82109;82109
82110; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.746525737001754,-55.76451547443866;27/4/2024;2;82110;82110
82115;PANADERIA FATIMA;"http://maps.google.com/?q=-34.765980766365075,-55.83991739898921
";27/4/2024;2;82115;82115
80116;ALMACEN EL HORNERO;http://maps.google.com/?q=-34.76127994910307,-55.59510380029678;27/4/2024;2;80116;80116
81116;KIOSCO ANA;http://maps.google.com/?q=-34.775531136540266,-55.83981715142726;27/4/2024;2;81116;
81113;JANITZIA;http://maps.google.com/?q=-34.78013145534203,-55.87310705333948;27/4/2024;2;81113;
81112;Almacén Chrisnaty;http://maps.google.com/?q=-34.76561500077023,-55.74894491583108;27/4/2024;2;81112;81112
85029; EL ENCUENTRO. Tabaré;http://maps.google.com/?q=-34.7634123855835,-55.7110546901822;27/4/2024;2;85029;
85027; Mini Xina.;http://maps.google.com/?q=-34.77517367510912,-55.76214574277402;27/4/2024;2;85027;
85025; Ocavil S.A. Tito Lopez;http://maps.google.com/?q=-34.772933309533094,-55.763178057968624;27/4/2024;2;85025;85025
80053; Autoservice Beli. Visita cada dos meses;http://maps.google.com/?q=-34.49231109504223,-55.56986622512340;27/4/2024;2;80053;80053
80019; Supermercado brimat (balneario argentino);http://maps.google.com/?q=-34.785652600748556,-55.45552968978882;27/4/2024;2;80019;80019
80017; Almacen enfrentado a fiambreria lo de maria ( migues ). Visita periodica;http://maps.google.com/?q=-34.4885254915948,-55.6267562136054;27/4/2024;2;80017;80017
80014; Super carnicería y pollos pasando avehue ( migues). Visita periodica;http://maps.google.com/?q=-34.485230530947604,-55.63167136162519;27/4/2024;2;80014;80014
80012; Fiambrería lo de María ( migues ). Visita periodica;http://maps.google.com/?q=-34.48832375741126,-55.62702409923077;27/4/2024;2;80012;80012
80011; Kiosco de agencia ( migues ). Visita periodica;http://maps.google.com/?q=-34.48897123950568,-55.63053980469704;27/4/2024;2;80011;80011
80010; Almacén techo verde ruta 80 (migues). Visita periodica;http://maps.google.com/?q=-34.48842186108201,-55.62195036560297;27/4/2024;2;80010;
80009; Almacén a la esquina de Óscar y Adriana (Montes ). Visita periodica;http://maps.google.com/?q=-34.4925130959153,-55.5700771138072;27/4/2024;2;21920;21920
80008; Agencia copsa (montes ). Visita periodica;http://maps.google.com/?q=-34.49080339591587,-55.55946964770556;27/4/2024;2;80008;80008
80001; Provisión nélida ( estación Floresta);http://maps.google.com/?q=-34.729433659681646,-55.68670593202114;27/4/2024;2;80209;80209
80066; KARINA GONZALEZ;http://maps.google.com/?q=-34.76839345663847,-55.58708902448416;27/4/2024;2;80066;80066
23401;Agustina Duarte;http://maps.google.com/?q=-34.766212398708525,-55.649676024913795;27/4/2024;2;23401;
80118; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.52462197114801,-55.62611147761345;27/4/2024;2;80118;80118
80119; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.49293699218942,-55.56129455566406;27/4/2024;2;80119;
13010; POR ELLOS JESSICA:;http://maps.google.com/?q=-34.7904346328566,-55.8739703893661;27/4/2024;2;13010;
81109;KIOSCO ITAPUA;http://maps.google.com/?q=-34.752335896253186,-55.714345760643475;27/4/2024;2;81109;
22985; RAMON VIGLIANTE PROVISION 18;http://maps.google.com/?q=-34.76050072290986,-55.66713888198137;27/4/2024;2;22985;
80115;PIZZERIA 19 MONTES;http://maps.google.com/?q=-34.49362367747402,-55.55878534913063;27/4/2024;2;80115;80115
81101;PIZZERIA EL PAÑO;http://maps.google.com/?q=-34.748572052790365,-55.762481689453125;27/4/2024;2;41971;41971
13005; REGALERIA MIS NIETOS;http://maps.google.com/?q=-34.77070913229437,-55.8369230479002;27/4/2024;2;13005;
13055; CARLOS DA SILVA;http://maps.google.com/?q=-34.77196691794638,-55.83241928368807;27/4/2024;2;13055;13055
82107;LO DEL PELA;http://maps.google.com/?q=-34.75835967224841,-55.71762710809707;27/4/2024;2;82107;
11971;CAMILA SILVA;http://maps.google.com/?q=-34.7546445848532,-55.7135840132832;27/4/2024;2;11971;11971
82113; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.75835967224841,-55.71762710809707;27/4/2024;2;82113;
81107;ENRIQUE FALERO PUESTO;http://maps.google.com/?q=-34.773302347506345,-55.73914144188166;27/4/2024;2;81107;
82103;CAMILA SILVA;http://maps.google.com/?q=-34.7546445848532,-55.7135840132832;27/4/2024;2;82103;
42945;ALEXANDRA LA 34;http://maps.google.com/?q=-34.71896082562539,-55.87902903556824;27/4/2024;2;42945;
81121.DEREK GONZALEZ;;"http://maps.google.com/?q=-34.788060585586244,-55.87315198034049
";27/4/2024;2;81121.DEREK GONZALEZ;
23030; MOLIMAX;http://maps.google.com/?q=-34.72908316292183,-55.68587176501751;27/4/2024;2;23030;23030
80114;CAMILA HERNANDEZ;http://maps.google.com/?q=-34.49467732080073,-55.55573500692844;27/4/2024;2;80114;
81073; Kiosco vuelta Gramar;http://maps.google.com/?q=-34.75727383838242,-55.70275694131851;27/4/2024;2;81073;81073
80113; ***UBICACION (poner ubicacion en comentarios)***:;http://maps.google.com/?q=-34.66318378150229,-55.64492147415876;27/4/2024;2;80113;80113
22903; LOS 5;http://maps.google.com/?q=-34.78762387680252,-55.46281054615974;27/4/2024;2;22903;22903
22879; JAURENA Y MARIN;http://maps.google.com/?q=-34.763547898931066,-55.66644687205552;27/4/2024;2;22879;22879
81115;PLAYA ATLANTIDA;http://maps.google.com/?q=-34.7756520341623,-55.7625695317983;27/4/2024;2;81115;
23410;Carrito BELLO HORIZONTE;http://maps.google.com/?q=-34.76832157270788,-55.64159955829381;27/4/2024;2;23410;23410
